,time [ns],amplitude [MHZ],amplitude_x [MHZ],amplitude_y [MHZ]
0,0.0,,70.0,0.0
1,0.5,,69.99125563022427,0.029760336457512093
2,1.0,,69.97901686063086,0.0818659563634858
3,1.5,,69.97013823254755,0.12716671526731077
4,2.0,,69.95742152983892,0.173839845237275
5,2.5,,69.94073614838867,0.22214644284623683
6,3.0,,69.91993099458183,0.27225147705975317
7,3.5,,69.89486142247469,0.32421365886004044
8,4.0,,69.86541304532608,0.3780068133685101
9,4.5,,69.83148928306798,0.43354764170165466
10,5.0,,69.79298944816512,0.49069563556483337
11,5.5,,69.74980234530037,0.5492441573133947
12,6.0,,69.70180808868803,0.60890980413435
13,6.5,,69.64890166055304,0.6693223134854746
14,7.0,,69.59103245230885,0.7300454092463035
15,7.5,,69.52822144149998,0.7906271199182513
16,8.0,,69.46054865625982,0.8506466206840808
17,8.5,,69.38812653253561,0.9097451386713831
18,9.0,,69.3110665186517,0.967636219556194
19,9.5,,69.2294570705282,1.0240888104205246
20,10.0,,69.14337509429862,1.0789037815364593
21,10.5,,69.05291664446312,1.1319161507415245
22,11.0,,68.95821512516918,1.1830193119769499
23,11.5,,68.85944288106435,1.2321928401467153
24,12.0,,68.75679305369398,1.279530391764646
25,12.5,,68.65043659553798,1.3252434708035852
26,13.0,,68.54049121045689,1.3696251066316594
27,13.5,,68.42702391434848,1.4130098447165316
28,14.0,,68.31006285829112,1.455746254514287
29,14.5,,68.18961907075158,1.4981749187929077
30,15.0,,68.06571032788051,1.5406336197670805
31,15.5,,67.93835025991064,1.5834727145369896
32,16.0,,67.80752354215954,1.6270405756644457
33,16.5,,67.67317777643149,1.6716582881590951
34,17.0,,67.53521839570253,1.7175934724795554
35,17.5,,67.3935223518941,1.7650252673956102
36,18.0,,67.24797519436625,1.814036901328126
37,18.5,,67.09848684668657,1.864638760979345
38,19.0,,66.94498515389587,1.916783827257057
39,19.5,,66.78740718210872,1.9703780419146046
40,20.0,,66.62567982491453,2.0252826154750174
41,20.5,,66.4597119853591,2.0812924239392734
42,21.0,,66.28942010264278,2.1381215804418643
43,21.5,,66.11475901860477,2.1954194025167095
44,22.0,,65.93574014111282,2.252801521763852
45,22.5,,65.75243616101443,2.3098910489646274
46,23.0,,65.56495939658389,2.366359075188934
47,23.5,,65.37342340461684,2.4219362553604076
48,24.0,,65.17792131873142,2.4763957391215317
49,24.5,,64.97853043149681,2.529534360907773
50,25.0,,64.77533076798306,2.581164762112465
51,25.5,,64.56843154980379,2.6311229349234657
52,26.0,,64.35798896500648,2.67930003569399
53,26.5,,64.14419017649173,2.72567891048954
54,27.0,,63.927217822775276,2.770341941699663
55,27.5,,63.70722350067363,2.8134561471114448
56,28.0,,63.484309701063566,2.855246442043802
57,28.5,,63.25853271323221,2.8959556450295034
58,29.0,,63.029933933519345,2.935823055952576
59,29.5,,62.798560309650696,2.975094353145642
60,30.0,,62.56446257166852,3.0140296119974694
61,30.5,,62.327689237322716,3.0529074060598482
62,31.0,,62.088264494795496,3.0920242627910026
63,31.5,,61.84616705990859,3.1316641472861426
64,32.0,,61.60134265348293,3.1720637035826886
65,32.5,,61.353724801329456,3.2134024085224557
66,33.0,,61.1032494232894,3.2557993547224244
67,33.5,,60.84987224081954,3.299322884521008
68,34.0,,60.593563184328424,3.344014141163761
69,34.5,,60.33428166615182,3.3898870870387325
70,35.0,,60.07196982246821,3.4369102897313235
71,35.5,,59.80655861124106,3.48499527390897
72,36.0,,59.53798177114734,3.5339857800126553
73,36.5,,59.266205869921734,3.5836630411370094
74,37.0,,58.991247952311994,3.6337800078111777
75,37.5,,58.71316364985637,3.6840944997619753
76,38.0,,58.43202565680915,3.734384802103217
77,38.5,,58.14790078884402,3.784452206919523
78,39.0,,57.860833569301846,3.8341046124644014
79,39.5,,57.5708564767803,3.8831330866609814
80,40.0,,57.278019739897594,3.9313099555457387
81,40.5,,56.982413510683266,3.978410584143501
82,41.0,,56.68417330526203,4.024243119006588
83,41.5,,56.38346786338417,4.068678564981545
84,42.0,,56.08046651135064,4.111666267710537
85,42.5,,55.77530656980222,4.1532178148600805
86,43.0,,55.46808717447573,4.193376108531463
87,43.5,,55.15888171118561,4.232194219891533
88,44.0,,54.847757808348206,4.269723974749672
89,44.5,,54.5348031474592,4.306022966447202
90,45.0,,54.220131170999025,4.341182283240193
91,45.5,,53.903859052930216,4.375341547672781
92,46.0,,53.586086860256344,4.408682140404227
93,46.5,,53.26688151877385,4.441413661431048
94,47.0,,52.946267714338745,4.473745590564998
95,47.5,,52.624246600045964,4.505859789960919
96,48.0,,52.30082070714435,4.537911939709005
97,48.5,,51.97600015483093,4.570041720483775
98,49.0,,51.6498046217199,4.6023800370169
99,49.5,,51.32225430071212,4.63506105059414
100,50.0,,50.99334768988043,4.668215178029974
101,50.5,,50.66305948792361,4.701944456378404
102,51.0,,50.331354979517364,4.736311965819402
103,51.5,,49.99820114511947,4.7713394694985745
104,52.0,,49.663583339378285,4.807011260871821
105,52.5,,49.32751235799441,4.843296784583616
106,53.0,,48.99000655747915,4.880166263001227
107,53.5,,48.651075491718764,4.917584459895266
108,54.0,,48.31071446690573,4.955500849171309
109,54.5,,47.96890442318216,4.993835243288411
110,55.0,,47.62563042349383,5.032464603817246
111,55.5,,47.28090756710797,5.071234272663238
112,56.0,,46.93478807680695,5.109984037866785
113,56.5,,46.58735319322148,5.14856924836198
114,57.0,,46.23869550971208,5.1868756845151385
115,57.5,,45.88889275623923,5.224817773245678
116,58.0,,45.53799424054009,5.262315451975004
117,58.5,,45.18603191815233,5.299271950843759
118,59.0,,44.83304196750259,5.3355676638266765
119,59.5,,44.47908629047072,5.371068263859389
120,60.0,,44.12426638471393,5.4056482483184585
121,60.5,,43.76871461992567,5.439220668707891
122,61.0,,43.41256639086444,5.471749380045759
123,61.5,,43.055935765781335,5.503239074816212
124,62.0,,42.698903343886165,5.533715337419737
125,62.5,,42.341518492300025,5.563199300259397
126,63.0,,41.98382216196008,5.59169030874319
127,63.5,,41.62587349835208,5.619174080394405
128,64.0,,41.26775815833624,5.645643904856418
129,64.5,,40.909583167527416,5.671118545471308
130,65.0,,40.55146043781594,5.69565623236183
131,65.5,,40.19347991973495,5.719350600947741
132,66.0,,39.835697311366246,5.742305857913509
133,66.5,,39.47814254648324,5.7646167810661515
134,67.0,,39.120832434142066,5.786358698995643
135,67.5,,38.76378925963103,5.807584517861361
136,68.0,,38.40705613770622,5.828340694501544
137,68.5,,38.050689445413546,5.848686568705966
138,69.0,,37.6947438319113,5.868696651929592
139,69.5,,37.33926247003301,5.888457167377804
140,70.0,,36.98426628545375,5.908055860536954
141,70.5,,36.629757164725355,5.927562372984166
142,71.0,,36.27573606505595,5.947022999926018
143,71.5,,35.92221185827938,5.966469395544254
144,72.0,,35.56920373171827,5.985924899883749
145,72.5,,35.21674093730416,6.005415224960744
146,73.0,,34.864848798938326,6.024974817102374
147,73.5,,34.513537829906184,6.044635147147004
148,74.0,,34.16280869729681,6.064413539770721
149,74.5,,33.812658560922266,6.084309698086863
150,75.0,,33.46309073313874,6.104303009342901
151,75.5,,33.114127007218805,6.124362503332862
152,76.0,,32.765803621552074,6.144463948814127
153,76.5,,32.41815759794105,6.164593866155018
154,77.0,,32.071217830822505,6.184745907998674
155,77.5,,31.72499695530568,6.204912833628106
156,78.0,,31.379493012053075,6.225069957944246
157,78.5,,31.03470694635911,6.245167456227392
158,79.0,,30.69065738005185,6.26513938717358
159,79.5,,30.347385748881177,6.284916959851109
160,80.0,,30.004954380137317,6.304444430948104
161,80.5,,29.663430569493112,6.3236916519660715
162,81.0,,29.322865893792763,6.342648324509125
163,81.5,,28.983288654313327,6.361306555121271
164,82.0,,28.64470834320289,6.37964503766112
165,82.5,,28.30712949833905,6.397617496373618
166,83.0,,27.970573386525533,6.415154603703641
167,83.5,,27.635091117755945,6.4321831574616395
168,84.0,,27.300758761266753,6.448647002439359
169,84.5,,26.96766213685332,6.46451907098809
170,85.0,,26.63587637629486,6.479802424479013
171,85.5,,26.30544836287568,6.494515184875235
172,86.0,,25.97639659522024,6.508666644701933
173,86.5,,25.64872721370956,6.5222422319156745
174,87.0,,25.322453849361313,6.535202247485519
175,87.5,,24.99761505312154,6.547493091461879
176,88.0,,24.674279855758098,6.559069864302044
