,time [ns],amplitude [MHZ],amplitude_x [MHZ],amplitude_y [MHZ]
0,0.0,,90.0,0.0
1,0.5,,89.99538672790237,0.05477102573112382
2,1.0,,89.9846289096015,0.1420377261653957
3,1.5,,89.969795177085,0.2067471398692638
4,2.0,,89.94989476414801,0.2710413725221421
5,2.5,,89.92492568264548,0.3352118577618439
6,3.0,,89.89480901043991,0.39950906743163556
7,3.5,,89.85944115523398,0.46410727097253796
8,4.0,,89.81874296888806,0.5291186086260591
9,4.5,,89.77266801990916,0.5946233176007968
10,5.0,,89.72119260743555,0.6606850907681543
11,5.5,,89.66429860331353,0.727360935769336
12,6.0,,89.60194803671895,0.7946946780888283
13,6.5,,89.53407267383696,0.8626953426933702
14,7.0,,89.46057627629175,0.9313222123896518
15,7.5,,89.38133848680111,1.0004684948297469
16,8.0,,89.29623962021158,1.0699428261749164
17,8.5,,89.20520442952186,1.1394775407350783
18,9.0,,89.10823630676735,1.208765898018898
19,9.5,,89.0054348307137,1.2775160334173743
20,10.0,,88.89698007530691,1.345518793854253
21,10.5,,88.7830700798192,1.4126878962923652
22,11.0,,88.66385837092807,1.4790418294205774
23,11.5,,88.53942563992243,1.5446573399755883
24,12.0,,88.40978617402155,1.609612631728107
25,12.5,,88.27494106551899,1.6739494209063976
26,13.0,,88.13493677995746,1.7376947490275156
27,13.5,,87.98987724240142,1.8009089871578654
28,14.0,,87.83990225704962,1.8637222885220321
29,14.5,,87.68513786875641,1.9263507269617133
30,15.0,,87.52563942059557,1.9890631791522524
31,15.5,,87.3613764277193,2.0521184424174175
32,16.0,,87.1922500128773,2.1157177759402246
33,16.5,,87.01812230719365,2.179972093894145
34,17.0,,86.83885905850985,2.2448921246441556
35,17.5,,86.65436048137236,2.31040796532156
36,18.0,,86.46457237583553,2.3763923030362624
37,18.5,,86.26949384700593,2.442686073232809
38,19.0,,86.0691690812107,2.509133826941974
39,19.5,,85.86365699546761,2.5756045908561975
40,20.0,,85.65300261311663,2.6419889590073575
41,20.5,,85.43721800084082,2.708182736964177
42,21.0,,85.21628241750294,2.774053760408233
43,21.5,,84.99018359384698,2.839417613969522
44,22.0,,84.75897102371778,2.904060338635057
45,22.5,,84.52278085103347,2.9677907474308336
46,23.0,,84.28182889223953,3.030501057141627
47,23.5,,84.03635762091004,3.092215859672401
48,24.0,,83.78655931105665,3.1530815338181557
49,24.5,,83.5325362640811,3.213307275477558
50,25.0,,83.27430267699494,3.2731026769466425
51,25.5,,83.01182132383241,3.3326252387075233
52,26.0,,82.74506591571816,3.3919710377650802
53,26.5,,82.47405501181353,3.451211455096217
54,27.0,,82.19884548363744,3.5104272458206336
55,27.5,,81.91950929053985,3.5697285726778483
56,28.0,,81.63609474144957,3.6292548504657542
57,28.5,,81.34859841764667,3.6891420333223612
58,29.0,,81.05696760029451,3.749487087999005
59,29.5,,80.76111272243101,3.810324958741668
60,30.0,,80.46092945973673,3.871608851247332
61,30.5,,80.15633471751515,3.933209001735465
62,31.0,,79.84729543602673,3.994934926743819
63,31.5,,79.53384539259817,4.056566900426724
64,32.0,,79.21608915660491,4.117900154953925
65,32.5,,78.89417278046989,4.178789083105402
66,33.0,,78.56823382748604,4.239156111916266
67,33.5,,78.2383662055154,4.298968076170585
68,34.0,,77.9046076905933,4.358196622970719
69,34.5,,77.56696495701549,4.416773181197073
70,35.0,,77.22547402376476,4.474581811452547
71,35.5,,76.8802429268023,4.531502000037525
72,36.0,,76.53145505555418,4.587463646055585
73,36.5,,76.17933675839139,4.64249695149578
74,37.0,,75.82408825584601,4.696745731073847
75,37.5,,75.46582746440373,4.750420840154515
76,38.0,,75.10458248721386,4.803736633091062
77,38.5,,74.74031589376077,4.856859339524768
78,39.0,,74.37297647191525,4.909879415183634
79,39.5,,74.00255023952785,4.9628318179742505
80,40.0,,73.62907149637601,5.015737145404007
81,40.5,,73.25260863149948,5.068629569129755
82,41.0,,72.87323702075372,5.121573155662774
83,41.5,,72.49100319538326,5.174653526146268
84,42.0,,72.10590847171666,5.227946963349891
85,42.5,,71.71791364298622,5.281493941870696
86,43.0,,71.32695159162441,5.335277144630534
87,43.5,,70.93295667855747,5.389206187031658
88,44.0,,70.53590158214847,5.443128299753236
89,44.5,,70.13581958423345,5.496858539361458
90,45.0,,69.7328118052237,5.550217830426943
91,45.5,,69.32703032444189,5.6030768999232095
92,46.0,,68.91863068425039,5.655377881377441
93,46.5,,68.50772719506242,5.707114797067232
94,47.0,,68.09437484250581,5.758293904902271
95,47.5,,67.67858050045014,5.808887778682975
96,48.0,,67.26035289998057,5.85880725827045
97,48.5,,66.839760004225,5.907925471258505
98,49.0,,66.41694873686254,5.956132821708168
99,49.5,,65.99212759012411,6.003390020661969
100,50.0,,65.56551335167848,6.049762089654131
101,50.5,,65.1372631724805,6.095399450037339
102,51.0,,64.70744537461181,6.140477106631653
103,51.5,,64.27605402805722,6.185138148889142
104,52.0,,63.84305154064838,6.229456361569503
105,52.5,,63.40842825338663,6.2734388524264
106,53.0,,62.972234867061424,6.31707141637613
107,53.5,,62.53457202700641,6.360362988464138
108,54.0,,62.09555971099745,6.403371149816293
109,54.5,,61.65529327378302,6.446203659156795
110,55.0,,61.21381003731891,6.488985012111458
111,55.5,,60.7710902991987,6.5318142742113015
112,56.0,,60.32707742710972,6.574737080818065
113,56.5,,59.88170929163749,6.617730063275156
114,57.0,,59.434956517917115,6.660709810126186
115,57.5,,58.98684322049981,6.703564638304558
116,58.0,,58.537446116732944,6.746187373267949
117,58.5,,58.08687887959255,6.788504781721458
118,59.0,,57.63525676231936,6.830493814241122
119,59.5,,57.18265875125646,6.872166277355286
120,60.0,,56.7291127310214,6.9135338464793135
121,60.5,,56.274604420581255,6.954571765790734
122,61.0,,55.819112501694356,6.9951916043589435
123,61.5,,55.362660933702244,7.035249275489734
124,62.0,,54.905349557369455,7.074590818283671
125,62.5,,54.447347616247924,7.11310452766753
126,63.0,,53.98885633573557,7.150761014830238
127,63.5,,53.53004697424673,7.18761796723832
128,64.0,,53.07101445528791,7.223774966968656
129,64.5,,52.61177802382473,7.259313563794894
130,65.0,,52.15231707225317,7.294253999053518
131,65.5,,51.6926306545903,7.328544346919331
132,66.0,,51.232789025952414,7.362100393011227
133,66.5,,50.77293619905979,7.394868088676318
134,67.0,,50.31325296999383,7.426866022328676
135,67.5,,49.85390112338035,7.458196511177502
136,68.0,,49.39496998994735,7.489012275205556
137,68.5,,48.936465377691604,7.519453919097395
