,time [ns],amplitude [MHZ],amplitude_x [MHZ],amplitude_y [MHZ]
0,0.0,,90.0,0.0
1,0.5,,89.99523210183804,0.0253269004024822
2,1.0,,89.98759143143171,0.0840441715356329
3,1.5,,89.97899193712051,0.1526843335587707
4,2.0,,89.9644865956378,0.22491983440146573
5,2.5,,89.94369605126285,0.30036831281076254
6,3.0,,89.9162915843095,0.37839000183241833
7,3.5,,89.88204246538497,0.45813211669558457
8,4.0,,89.84085312949883,0.538621010847148
9,4.5,,89.7927461616797,0.618867450946043
10,5.0,,89.73782252840348,0.697931018003222
11,5.5,,89.6762414244077,0.7749591797620952
12,6.0,,89.60821729914431,0.8492194724247908
13,6.5,,89.53403804660198,0.9201327109971367
14,7.0,,89.45408811897063,0.9873337439735633
15,7.5,,89.36882806107603,1.0507480645964495
16,8.0,,89.2787244589205,1.1106282653049941
17,8.5,,89.1841740720349,1.1675278118169403
18,9.0,,89.08544856426367,1.222229336187996
19,9.5,,88.98267553991928,1.2756396231335863
20,10.0,,88.87587378527432,1.3286911721483827
21,10.5,,88.7649995961604,1.3822955824513394
22,11.0,,88.64995522248246,1.4373161313435883
23,11.5,,88.53058175480443,1.4945273814658058
24,12.0,,88.40664461528122,1.5545716926327353
25,12.5,,88.27782027665178,1.6178917525516934
26,13.0,,88.14373301163116,1.6846613249492857
27,13.5,,88.00401686338486,1.7547748644842909
28,14.0,,87.85835274747483,1.8278752983839381
29,14.5,,87.7064932085864,1.903396616626468
30,15.0,,87.54826423301343,1.9806244277273732
31,15.5,,87.38354672696097,2.058734412803805
32,16.0,,87.21229023058007,2.136813767876075
33,16.5,,87.03455049432519,2.2139156997329485
34,17.0,,86.85051093919175,2.28914083931454
35,17.5,,86.660482469004,2.3617276759023893
36,18.0,,86.46486574814652,2.431140735399716
37,18.5,,86.26407641856012,2.497112711782643
38,19.0,,86.05848450763942,2.5596222736441216
39,19.5,,85.84840017339188,2.618847553028626
40,20.0,,85.63408788778654,2.6751286579397693
41,20.5,,85.41579104656614,2.728945221452335
42,21.0,,85.19374655986255,2.7809186704334476
43,21.5,,84.96815349938768,2.8318161216592386
44,22.0,,84.7391159412902,2.8825042391316
45,22.5,,84.50661387049692,2.933865115754998
46,23.0,,84.27050203591135,2.986709179645122
47,23.5,,84.03053964573901,3.0416903385786016
48,24.0,,83.78645236040053,3.099263274466015
49,24.5,,83.53796836122463,3.1596924492233223
50,25.0,,83.28481958304782,3.2230567904310266
51,25.5,,83.02674719205714,3.2892481209325224
52,26.0,,82.76350416376248,3.3579751174666526
53,26.5,,82.49487200716958,3.428757854696558
54,27.0,,82.2207090162871,3.5009522821500223
55,27.5,,81.94097821713662,3.5738212702449994
56,28.0,,81.65573839525767,3.64660500494648
