,time [ns],amplitude [MHZ],amplitude_x [MHZ],amplitude_y [MHZ]
0,0.0,,90.0,0.0
1,0.5,,89.99222419201911,0.030077629236309508
2,1.0,,89.98126493327443,0.09132598853654134
3,1.5,,89.9723267183592,0.1553901268925298
4,2.0,,89.95801410364464,0.2229605800205678
5,2.5,,89.93786406179723,0.29399700700523407
6,3.0,,89.91144863085782,0.3681411307804078
7,3.5,,89.878451416672,0.44476006976581905
8,4.0,,89.83871376886219,0.523053861955516
9,4.5,,89.79220334028015,0.6021694716694053
10,5.0,,89.73895635370882,0.6812591066118032
11,5.5,,89.67904323326707,0.7595069067437322
12,6.0,,89.6125581341384,0.8361418548151477
13,6.5,,89.53964657352738,0.9104519862095704
14,7.0,,89.46055089759214,0.9818404326024114
15,7.5,,89.37561534768581,1.0499118477869995
16,8.0,,89.28524445574396,1.1145324967292256
17,8.5,,89.18985094818267,1.175847658072563
18,9.0,,89.08980338726727,1.234265540910782
19,9.5,,88.98538848905841,1.2904012831005114
20,10.0,,88.8768127096972,1.3450132049819787
21,10.5,,88.76420310853973,1.3989654734246904
22,11.0,,88.64758094876917,1.4531750668916774
23,11.5,,88.52685077298733,1.508532520638231
24,12.0,,88.40180321371959,1.5658273634728261
25,12.5,,88.27213266953008,1.6256623945710953
26,13.0,,88.1375057373123,1.6883928366920338
27,13.5,,87.99762584322544,1.7541407348007163
28,14.0,,87.85224636938709,1.8228325196080584
29,14.5,,87.7011636208743,1.894231934081118
30,15.0,,87.54418476427698,1.9679693625291699
31,15.5,,87.38109483712427,2.043526518805457
32,16.0,,87.21168703030808,2.12020939139794
33,16.5,,87.03582937568099,2.1971753249414787
34,17.0,,86.85351998477205,2.273504228904521
35,17.5,,86.66492043825635,2.3483018133208122
36,18.0,,86.47033574300062,2.4208184370588133
37,18.5,,86.27014187622657,2.490523409056798
38,19.0,,86.06471989841644,2.5571149964939943
39,19.5,,85.8544242022107,2.620504346721419
40,20.0,,85.63957045911945,2.6807929825720676
41,20.5,,85.42044187589525,2.738248701249278
42,21.0,,85.19729801705611,2.7933003205499474
43,21.5,,84.97035094142838,2.846530263345216
44,22.0,,84.73973581907568,2.8986255672815346
45,22.5,,84.50551209768633,2.950318346462903
46,23.0,,84.26766943082674,3.002337480099625
47,23.5,,84.026142969528,3.0553580745965356
48,24.0,,83.78083800518355,3.1099814206245107
49,24.5,,83.5316129039645,3.1667307531160525
50,25.0,,83.27824857792093,3.2260059728822625
51,25.5,,83.0204538498467,3.2880273836503617
52,26.0,,82.7578890248089,3.352791547474519
53,26.5,,82.49022492675005,3.4200378484139797
54,27.0,,82.21722911833716,3.489281136011634
55,27.5,,81.9388035099993,3.5599039186300216
56,28.0,,81.65496902730337,3.6312416859645604
57,28.5,,81.36582593384095,3.7026495901175145
58,29.0,,81.071493856956,3.7735330018501037
59,29.5,,80.77207937064888,3.8433280569326786
60,30.0,,80.4677002464412,3.911486298474474
61,30.5,,80.158524743966,3.977498751096648
62,31.0,,79.84479620704282,4.040942021189539
