,time [ns],amplitude [MHZ],amplitude_x [MHZ],amplitude_y [MHZ]
0,0.0,,0.0,0.0
1,0.5,,0.020974010043482805,-0.06751747509696361
2,1.0,,0.04303795788420591,-0.1614402722503973
3,1.5,,0.045145281527844534,-0.21425404770979561
4,2.0,,0.04714748319900947,-0.2670768551582303
5,2.5,,0.04911699674281432,-0.31988791747591433
6,3.0,,0.05109645636258944,-0.3726244916346709
7,3.5,,0.05307905237260807,-0.4252100738695116
8,4.0,,0.05501080006308973,-0.47758875700889714
9,4.5,,0.056813869380414064,-0.5297506135972466
10,5.0,,0.058420596115128474,-0.5817368344953082
11,5.5,,0.05980315619454748,-0.633622591265809
12,6.0,,0.06098614979394976,-0.6854851702404946
13,6.5,,0.06203650480515184,-0.7373711053044991
14,7.0,,0.06303493842332242,-0.7892769231416406
15,7.5,,0.06404180871755628,-0.8411520508416811
16,8.0,,0.06507233542537635,-0.8929222430344167
17,8.5,,0.06609172820595373,-0.9445233881272863
18,9.0,,0.06703266082423216,-0.9959310925793627
19,9.5,,0.06782752403132701,-1.0471726162853323
20,10.0,,0.06844079047045369,-1.0983159666874849
21,10.5,,0.06888748920238308,-1.1494414127292092
22,11.0,,0.0692300164890411,-1.2006075679805501
23,11.5,,0.06955420561497955,-1.251826812845172
24,12.0,,0.06993529294687852,-1.3030613960385065
25,12.5,,0.07040926579696312,-1.3542415754275225
26,13.0,,0.07096167542927609,-1.4052974190063339
27,13.5,,0.07153867597711794,-1.4561908750362844
28,14.0,,0.07207604378901417,-1.50693384310272
29,14.5,,0.07253293963388693,-1.5575837352017943
30,15.0,,0.07291513404190335,-1.6082191702069693
31,15.5,,0.07327825392793147,-1.658906689068205
32,16.0,,0.07370950267649096,-1.709672413798778
33,16.5,,0.07429534661089385,-1.7604915914959256
34,17.0,,0.07509017412265097,-1.8113009399365578
35,17.5,,0.07609978315332046,-1.8620273975489934
36,18.0,,0.07728604290313215,-1.912620829754068
37,18.5,,0.07859118716093332,-1.9630769639677552
38,19.0,,0.0799713458139039,-2.0134396386916995
39,19.5,,0.08142351430518645,-2.0637814520750424
40,20.0,,0.08299448730543675,-2.114172397230176
41,20.5,,0.0847686817110488,-2.164649640260028
42,21.0,,0.08683937475734228,-2.2152013136828357
43,21.5,,0.08927613452106094,-2.2657724146315315
44,22.0,,0.09210377464487587,-2.31628957967213
45,22.5,,0.09530112610236287,-2.3666929465743993
46,23.0,,0.09881962342961396,-2.416962166584262
47,23.5,,0.10261457123594973,-2.467125101902076
48,24.0,,0.10667468126072342,-2.517244453506015
49,24.5,,0.11103613795560204,-2.567389360553121
50,25.0,,0.11577639885960757,-2.617604923373409
51,25.5,,0.12099048606660869,-2.667891733200661
52,26.0,,0.12675919246381492,-2.7182049331923213
53,26.5,,0.1331242847212223,-2.7684737890397266
54,27.0,,0.14008174483514207,-2.8186316325359
55,27.5,,0.14759439674322175,-2.8686432488366878
56,28.0,,0.15561897889261536,-2.9185189782435015
57,28.5,,0.1641364661534635,-2.9683083035679005
58,29.0,,0.17317089554938916,-3.0180757206617295
59,29.5,,0.18278898265440244,-3.0678711118334365
60,30.0,,0.19308217741700467,-3.1177066771743926
61,30.5,,0.2041378460436218,-3.167549588023191
62,31.0,,0.21601206201430373,-3.2173349081161913
63,31.5,,0.2287173256527358,-3.2669924198018316
64,32.0,,0.24222925308793675,-3.3164742711134716
65,32.5,,0.2565083022454547,-3.3657729555464284
66,33.0,,0.2715286075231581,-3.4149220952564106
67,33.5,,0.28730077170026896,-3.4639783112601488
68,34.0,,0.30387755544041783,-3.512993471053529
69,34.5,,0.32134186033014034,-3.56199017298469
70,35.0,,0.3397824854670883,-3.6109492106639713
71,35.5,,0.35926660513012026,-3.6598149159128295
72,36.0,,0.37982215221397125,-3.7085170974962347
73,36.5,,0.4014381942625449,-3.7569981707517233
74,37.0,,0.4240809762232454,-3.8052338200007827
75,37.5,,0.4477193160424838,-3.853240175289397
76,38.0,,0.47234963989976647,-3.9010631950794408
77,38.5,,0.49800809418780834,-3.9487544035942594
78,39.0,,0.5247648502893026,-3.9963455224092006
79,39.5,,0.5527050490019189,-4.043831961542591
80,40.0,,0.581903156834514,-4.091170810450508
81,40.5,,0.6124011592573526,-4.138295939943102
82,41.0,,0.6442018636725818,-4.18514334608047
83,41.5,,0.6772789530963718,-4.231674020837746
84,42.0,,0.7115980283354706,-4.277886325722152
85,42.5,,0.7471416325606778,-4.323813280275422
86,43.0,,0.7839272954718635,-4.3695039469253025
87,43.5,,0.8220091401391442,-4.414998067459814
88,44.0,,0.8614642542847887,-4.460306064866152
89,44.5,,0.9023702254147332,-4.505400730452971
90,45.0,,0.9447812518527212,-4.550224416056904
91,45.5,,0.9887141615713185,-4.594710462633131
