,time [ns],amplitude [MHZ],amplitude_x [MHZ],amplitude_y [MHZ]
0,0.0,,70.0,0.0
1,0.5,,69.87041716708332,0.9382340701169601
2,1.0,,69.70584067748598,1.756000418914803
3,1.5,,69.64241292946352,1.4845912900577762
4,2.0,,69.59068379910921,1.1597697160275247
5,2.5,,69.54872851552388,0.7972380665654919
6,3.0,,69.515222625461,0.41362176186911465
7,3.5,,69.48961910151684,0.02499178334536686
8,4.0,,69.47416049707026,-0.35230078730391007
9,4.5,,69.47199994073146,-0.6994690948323354
10,5.0,,69.48442167537863,-0.9972599590033564
11,5.5,,69.51131298543548,-1.228008462128129
12,6.0,,69.55058820985427,-1.3757256260598099
13,6.5,,69.59687982287237,-1.4283929808938687
14,7.0,,69.64329209483421,-1.3802980365096842
15,7.5,,69.6831207092525,-1.231323695798386
16,8.0,,69.70952096755094,-0.9865061920644653
17,8.5,,69.71628942843765,-0.6566651203415177
18,9.0,,69.69952887177126,-0.2571631991403745
19,9.5,,69.65741289722457,0.19429041201560424
20,10.0,,69.58932814275406,0.6782570277380364
21,10.5,,69.49648434523459,1.1742416592479414
22,11.0,,69.3816906068027,1.6630033824652206
23,11.5,,69.24718737550589,2.1273745186967266
24,12.0,,69.0942732039039,2.551016256879028
25,12.5,,68.9244363104501,2.9190101226623844
26,13.0,,68.73849682719967,3.2186668543615062
27,13.5,,68.53700281526216,3.4379745137258317
28,14.0,,68.32323102212946,3.566504572673438
29,14.5,,68.10300177021165,3.598742267127667
30,15.0,,67.88281352711759,3.534249127566778
31,15.5,,67.67047582052258,3.377788415919412
32,16.0,,67.47342951050918,3.141389836886243
33,16.5,,67.29513661974171,2.8423245125309307
34,17.0,,67.13578399058191,2.499327306640974
35,17.5,,66.99357570584783,2.1321529819569154
36,18.0,,66.86398524753679,1.7598115877472102
37,18.5,,66.74222837444577,1.397796539392233
38,19.0,,66.62616024627745,1.059679451150951
39,19.5,,66.51502431706194,0.7587709966069567
40,20.0,,66.40885552537634,0.5070189559752761
41,20.5,,66.30905445370001,0.3157571526660245
42,21.0,,66.21609891749104,0.19649937490145886
43,21.5,,66.12784617763506,0.15851896738588322
44,22.0,,66.04070430557896,0.20729586499339803
45,22.5,,65.94980044271885,0.3448048066891434
46,23.0,,65.8486078048987,0.5683725224653143
47,23.5,,65.73071358833553,0.8697628162001154
48,24.0,,65.59133620744777,1.2366636736891023
49,24.5,,65.42695810539968,1.6539380509487929
50,25.0,,65.2357178810348,2.1036776161440276
51,25.5,,65.01871052473014,2.566800007416045
52,26.0,,64.77921698100059,3.025596509898139
53,26.5,,64.52100262026029,3.4641583644131853
54,27.0,,64.24838123847061,3.86840105942345
55,27.5,,63.96550520633953,4.227496132657509
56,28.0,,63.67422252609287,4.533192720968986
57,28.5,,63.37482426044422,4.777550627742018
58,29.0,,63.06804366314661,4.9535464446580235
59,29.5,,62.75466451143079,5.055862168344028
60,30.0,,62.436502031810285,5.079889955771948
61,30.5,,62.11860771473372,5.023702242806235
62,31.0,,61.80745684758695,4.890912901260087
63,31.5,,61.50855853745987,4.689634568729056
64,32.0,,61.22666028800068,4.431786434562975
65,32.5,,60.96392040882504,4.133408901915795
66,33.0,,60.71807587802433,3.811294224084359
67,33.5,,60.48493161186186,3.4800278361684103
68,34.0,,60.26015374531108,3.1526271100027663
69,34.5,,60.039184400855476,2.8398686981988956
70,35.0,,59.819534082411025,2.5496290421480894
71,35.5,,59.60187833093777,2.2896042473548883
72,36.0,,59.38762846879277,2.068539750443122
73,36.5,,59.177968080203776,1.894917591186659
74,37.0,,58.97381773236378,1.7772399993838626
75,37.5,,58.77386264807507,1.7237048740682268
76,38.0,,58.574155510283305,1.7395883677256958
77,38.5,,58.36999838486251,1.8263746950391098
78,39.0,,58.15639357561765,1.982443030922428
79,39.5,,57.928183831656845,2.2024428338458577
80,40.0,,57.681822398498305,2.477394871685054
81,40.5,,57.416077517144636,2.7967195256410133
82,41.0,,57.13101396558962,3.14927638603789
83,41.5,,56.827982895978,3.523355040062741
84,42.0,,56.509894848073834,3.9080039465478538
85,42.5,,56.17964417839374,4.294142527092917
86,43.0,,55.83889499925891,4.673552066515952
