,time [ns],amplitude [MHZ],amplitude_x [MHZ],amplitude_y [MHZ]
0,0.0,,0.0,0.0
1,0.5,,-0.00035270649815139545,-0.04353794592561636
2,1.0,,-0.00029699939823780617,-0.11345170105690872
3,1.5,,0.0004934347485781556,-0.16612776763550346
4,2.0,,0.0012079634614153476,-0.21867995102941742
5,2.5,,0.0018254965234010938,-0.2711696052953936
6,3.0,,0.0023731841784623985,-0.3236533003494868
7,3.5,,0.002910287798193944,-0.3761519301637908
8,4.0,,0.0034954650275776855,-0.42863889812762596
9,4.5,,0.004154714077391682,-0.48105354344352147
10,5.0,,0.0048668805217804215,-0.5333327301905071
11,5.5,,0.005574395584541361,-0.5854438911636677
12,6.0,,0.006213514760155972,-0.6374020734661079
13,6.5,,0.006748108870392188,-0.6892620759797112
14,7.0,,0.007189259003887369,-0.7410898086525112
15,7.5,,0.007590293535857162,-0.7929279643480852
16,8.0,,0.008019953745842247,-0.8447741714564769
17,8.5,,0.008527944283590383,-0.896583044687448
18,9.0,,0.009120961453513484,-0.9482909732032688
19,9.5,,0.00976186447852813,-0.9998506125244243
20,10.0,,0.01039246071220331,-1.0512567646279347
21,10.5,,0.010967730189206227,-1.102549973061395
22,11.0,,0.011483460561243527,-1.1537960666763492
23,11.5,,0.011982788415968636,-1.205052370610115
24,12.0,,0.012538110428543884,-1.2563384276850338
25,12.5,,0.01321804375989305,-1.3076267609332766
26,13.0,,0.014056957455901227,-1.3588583429990015
27,13.5,,0.01504298139501476,-1.4099745469126637
28,14.0,,0.01613085873771986,-1.460948776813593
29,14.5,,0.01727282143894749,-1.5118009185354657
30,15.0,,0.018450967165908043,-1.5625870728131086
31,15.5,,0.019694172186932257,-1.6133701719413744
32,16.0,,0.02107068937920102,-1.6641868524168228
33,16.5,,0.022660241542186682,-1.7150281275985892
34,17.0,,0.02452054910190617,-1.7658440835657443
35,17.5,,0.026665935056883153,-1.8165698057437922
36,18.0,,0.029069021677845502,-1.8671588846873597
37,18.5,,0.03168468860368722,-1.9176069125408421
38,19.0,,0.03448353030670065,-1.9679524264355943
39,19.5,,0.037476962267451695,-2.018255049102068
40,20.0,,0.04072100518906049,-2.0685625124658906
41,20.5,,0.044296785994383,-2.118883734501053
42,21.0,,0.048277939025507234,-2.1691822508121827
43,21.5,,0.05270233219008249,-2.21939339424824
44,22.0,,0.05756282859055522,-2.269455834976283
45,22.5,,0.06282165129581538,-2.3193410647227473
46,23.0,,0.06844093453100732,-2.3690653923196456
47,23.5,,0.07441319885570184,-2.418678017913712
48,24.0,,0.0807756124539388,-2.4682318200341826
49,24.5,,0.08760091073973189,-2.517752254105753
50,25.0,,0.09496965726194823,-2.5672204510286707
51,25.5,,0.10293834455300009,-2.6165796023571457
52,26.0,,0.11152035556006319,-2.6657611386009545
53,26.5,,0.12068947142419041,-2.7147166889199816
54,27.0,,0.13040390119458467,-2.7634393945513347
55,27.5,,0.1406384782143942,-2.8119633800086663
56,28.0,,0.1514078780719732,-2.8603415404262837
57,28.5,,0.16276868297707336,-2.9086136967429668
58,29.0,,0.17479957955454728,-2.9567816870161088
59,29.5,,0.18756980537499346,-3.0048042480063017
60,30.0,,0.2011123881488022,-3.0526147112551145
61,30.5,,0.21541649873571256,-3.1001520304562082
62,31.0,,0.2304425592158903,-3.1473887274289405
63,31.5,,0.24615221833480003,-3.1943415204552297
64,32.0,,0.26253778810650547,-3.241058848042777
65,32.5,,0.2796353442005456,-3.2875917224695184
66,33.0,,0.29751472324711564,-3.3339635978293014
67,33.5,,0.316251939478686,-3.380154774805954
68,34.0,,0.33589807828491514,-3.426109478468506
69,34.5,,0.35646116613371187,-3.4717623352537634
70,35.0,,0.3779108371463511,-3.5170700304616993
71,35.5,,0.40020296121328663,-3.562031490026857
72,36.0,,0.42331154765693646,-3.6066863476272957
73,36.5,,0.44725138807571424,-3.651092064538028
74,37.0,,0.47207904918539223,-3.6952917262085667
75,37.5,,0.4978719215762867,-3.73928983858445
76,38.0,,0.524696498345867,-3.783048469156608
77,38.5,,0.5525821287447168,-3.8265059185420425
78,39.0,,0.5815144689038746,-3.8696084916875244
79,39.5,,0.611452293858289,-3.912338142687677
80,40.0,,0.6423583923599111,-3.954721512281578
81,40.5,,0.6742286477481444,-3.9968158443759805
82,41.0,,0.7071039974925526,-4.038678654233221
83,41.5,,0.741058441367419,-4.080337366487687
84,42.0,,0.7761698431712462,-4.1217752706918755
85,42.5,,0.8124889693772394,-4.162940725236799
86,43.0,,0.850022721270551,-4.203775047518812
87,43.5,,0.8887409714300027,-4.244244558945871
88,44.0,,0.9286033591158404,-4.28435923429612
89,44.5,,0.96959142377895,-4.324168375413744
90,45.0,,1.0117295604575256,-4.363735754878863
91,45.5,,1.0550835493483188,-4.40310685109586
92,46.0,,1.0997370524284538,-4.442285949339536
93,46.5,,1.1457591246942729,-4.481235349432999
94,47.0,,1.193179784932845,-4.5198965094287615
95,47.5,,1.2419862311177006,-4.558222313329862
96,48.0,,1.292142242444465,-4.596203357351124
97,48.5,,1.343620140277504,-4.633873778322775
98,49.0,,1.3964279984141876,-4.671294089558549
99,49.5,,1.4506182806580878,-4.708520182275773
100,50.0,,1.5062730636493051,-4.745574461042468
101,50.5,,1.5634735228547516,-4.782434932002395
102,51.0,,1.622270518261545,-4.819047824223439
103,51.5,,1.6826714246747578,-4.855356430639002
104,52.0,,1.7446498492590277,-4.891331388671818
105,52.5,,1.8081735294856462,-4.926986225045867
106,53.0,,1.8732350641849447,-4.962369611130627
107,53.5,,1.939869072624139,-4.997539216506292
108,54.0,,2.0081474239254757,-5.0325308886716345
109,54.5,,2.0781547191544645,-5.067339044319516
110,55.0,,2.1499570335812037,-5.101919137833599
111,55.5,,2.2235810034291283,-5.13621040138837
112,56.0,,2.2990135604571758,-5.170166335760044
113,56.5,,2.376222201193133,-5.203777526998896
114,57.0,,2.4551854855815676,-5.237074556989257
115,57.5,,2.535917036386308,-5.270109400053831
116,58.0,,2.6184705792115928,-5.3029259810418585
117,58.5,,2.7029241360290652,-5.335535019261527
118,59.0,,2.789351205717935,-5.3679060127858875
119,59.5,,2.877794240988792,-5.399981053769359
120,60.0,,2.968254740304368,-5.431702542870899
121,60.5,,3.0607042071808395,-5.463040011439637
122,61.0,,3.155110207983854,-5.494002823522484
123,61.5,,3.251464294347412,-5.5246317893220915
124,62.0,,3.3497965173780058,-5.55497415723145
125,62.5,,3.45016940322861,-5.585055870145091
126,63.0,,3.552655183902219,-5.6148649114482225
127,63.5,,3.657307466342246,-5.644354205544353
128,64.0,,3.764142408362488,-5.673463115338412
129,64.5,,3.873139481000694,-5.7021455824188285
130,65.0,,3.9842604399611097,-5.730390314252853
131,65.5,,4.0974769897942735,-5.758223371406026
132,66.0,,4.212793167993816,-5.785691207303755
133,66.5,,4.330250068356859,-5.81283312999963
134,67.0,,4.449911074449837,-5.8396581764185544
135,67.5,,4.571835633955313,-5.866137524206107
136,68.0,,4.696054282369365,-5.892216499831195
137,68.5,,4.822558451002939,-5.917840630814687
138,69.0,,4.951310579582789,-5.942981374353737
139,69.5,,5.082268402865548,-5.967648488191648
140,70.0,,5.215411584884055,-5.991883284034536
141,70.5,,5.350757095142966,-6.015735260679463
142,71.0,,5.488354405720661,-6.039234559313613
143,71.5,,5.628263751569363,-6.062375125242806
144,72.0,,5.77052874748668,-6.085116356209772
145,72.5,,5.915156658118282,-6.107402999177504
146,73.0,,6.0621176072632075,-6.129193602001333
147,73.5,,6.211363271109585,-6.150481648185838
148,74.0,,6.3628545521671365,-6.171298890176011
149,74.5,,6.516584891616402,-6.19169942578114
150,75.0,,6.672586812429387,-6.211731524456586
151,75.5,,6.8309172084631875,-6.231412613923252
152,76.0,,6.991630032828982,-6.250720956623202
153,76.5,,7.154750326366873,-6.269607404834713
154,77.0,,7.320262471026213,-6.288022159952071
155,77.5,,7.488120285914613,-6.3059428011998415
156,78.0,,7.6582734323695,-6.323387569506619
157,78.5,,7.8306955724452765,-6.34040771984458
158,79.0,,8.005400680628506,-6.357062840048352
159,79.5,,8.18243809980703,-6.373390863563227
160,80.0,,8.361868082742815,-6.389389813459084
161,80.5,,8.54373200781788,-6.405021033333128
162,81.0,,8.728032301696059,-6.4202312343831425
163,81.5,,8.91473232329687,-6.434983039023917
164,82.0,,9.103777840178545,-6.449277531099945
165,82.5,,9.295127830576751,-6.463155601730901
166,83.0,,9.488777789938228,-6.476678598660006
167,83.5,,9.684764430074058,-6.489898090524751
168,84.0,,9.883148061149678,-6.502829875022416
169,84.5,,10.08398176072914,-6.515447610543692
170,85.0,,10.287285188070962,-6.527698916577816
171,85.5,,10.49303581055591,-6.5395344459524845
172,86.0,,10.701182138895552,-6.550935866681556
173,86.5,,10.911673173774213,-6.561927001372205
174,87.0,,11.1244868664923,-6.57256145522404
175,87.5,,11.33964244554878,-6.582895010547162
176,88.0,,11.55719137999093,-6.592956718930803
177,88.5,,11.777190498742485,-6.6027335308828725
178,89.0,,11.999672031128966,-6.612178086042919
179,89.5,,12.224627740003298,-6.621234170164072
180,90.0,,12.452013834422452,-6.629865591534408
181,90.5,,12.681774135515973,-6.638074634048134
182,91.0,,12.913869968974891,-6.6458992871415745
183,91.5,,13.148299206409233,-6.653390812333962
184,92.0,,13.385095172789528,-6.660585441964745
185,92.5,,13.624307428958991,-6.667483969331027
186,93.0,,13.865973316320888,-6.674049604922622
187,93.5,,14.110096120125753,-6.680226241787662
188,94.0,,14.356641951113053,-6.685965615524891
189,94.5,,14.605554697167154,-6.691248925979039
190,95.0,,14.856781535447999,-6.696093371144456
191,95.5,,15.11029626860602,-6.700539253425557
192,96.0,,15.366106824598964,-6.704625080462303
193,96.5,,15.624244616932447,-6.70836531572052
194,97.0,,15.884742593717984,-6.711740449390809
195,97.5,,16.14761176627427,-6.714704181027569
196,98.0,,16.41282921474862,-6.7172048749007445
197,98.5,,16.68034377975743,-6.71920828024592
198,99.0,,16.950094063414937,-6.72071050726771
199,99.5,,17.222030603792437,-6.721736666323411
200,100.0,,17.49613171790994,-6.7223245590282845
201,100.5,,17.772403560818805,-6.7225024667584234
202,101.0,,18.05086635682272,-6.7222735174559425
203,101.5,,18.33153438122455,-6.721612027592556
204,102.0,,18.614397530948338,-6.720473989143444
205,102.5,,18.89941504600502,-6.718817776842276
206,103.0,,19.186524554887885,-6.716622731285606
207,103.5,,19.475659829538863,-6.713897644717409
208,104.0,,19.766770654283828,-6.710676481889583
209,104.5,,20.059835366683142,-6.707000927045147
210,105.0,,20.354857734201627,-6.702899343330618
211,105.5,,20.651851745345397,-6.698373623180485
212,106.0,,20.95082139633404,-6.693397908377292
213,106.5,,21.251743136347795,-6.687931750721659
214,107.0,,21.554562475422692,-6.681942704807239
215,107.5,,21.859206545939017,-6.675424472934251
216,108.0,,22.165604735091115,-6.668403177569746
217,108.5,,22.473710133284293,-6.660928828756175
218,109.0,,22.783509906437867,-6.653052728263662
219,109.5,,23.095016646379307,-6.644804273017328
220,110.0,,23.40824755408539,-6.636179733292972
221,110.5,,23.723200578657778,-6.627146463927569
222,111.0,,24.03983824594925,-6.617663744715595
223,111.5,,24.358091552543016,-6.607709864464063
224,112.0,,24.67788092074783,-6.597298207664786
225,112.5,,24.999142101112636,-6.58647628189001
226,113.0,,25.321846674757868,-6.5753071311595965
227,113.5,,25.646003655573896,-6.563839821110609
228,114.0,,25.971639624320638,-6.5520879878415546
229,114.5,,26.298771077799938,-6.540027425404062
230,115.0,,26.627381301821096,-6.527611940463943
231,115.5,,26.957413772679395,-6.514802600491033
232,116.0,,27.288789242864414,-6.5015932414252
233,116.5,,27.62143453144278,-6.488016074198113
234,117.0,,27.95530706762545,-6.474127687008633
235,117.5,,28.290404865583856,-6.459981344368261
