,qubit_freq,rabi_freq,anharmonicity,N_levles,p_drag,ramp_length_ns,sample_rate,detuning_scan,max_pop_up,max_pop_down
0,4428.64,70.0,200.0,10,-16,200,500,62.83185307179586,6.271774235195836e-08,6.703730225527866e-08
1,4428.64,70.0,200.0,10,-16,200,500,125.66370614359172,7.121730088273967e-08,7.025280244005406e-08
