,qubit_freq,rabi_freq,anharmonicity,N_levles,p_drag,ramp_length_ns,sample_rate,detuning_scan,max_pop_up,max_pop_down
0,4428.64,70.0,200.0,10,-16,200,500,62.83185307179586,"[0.0, 7.770363129006222e-32, 8.812508317278408e-15, 9.945540841771007e-13, 6.299635707972007e-12, 1.3483202729721505e-11, 3.395962839764823e-11, 5.40237687952417e-11, 9.60319929531682e-11, 1.391679388425595e-10, 1.7104709230832547e-10, 2.308181852501701e-10, 2.9951632623035106e-10, 3.795404461551952e-10, 4.714556221998712e-10, 5.768765865339892e-10, 6.549719368930141e-10, 7.399855755156913e-10, 8.389121221444018e-10, 9.86994303689906e-10, 1.1494066544993584e-09, 1.327970580728037e-09, 1.6339636086793784e-09, 1.978642115570587e-09, 2.1525440891636335e-09, 2.3720273333055804e-09, 2.481649314963974e-09, 2.6647106286013605e-09, 2.8608286506747212e-09, 3.0685443463731182e-09, 3.3059308167389516e-09, 3.453797220209905e-09, 3.6231413170375127e-09, 3.803315200132399e-09, 3.998779689409072e-09, 4.3062230887420675e-09, 4.691212532119286e-09, 5.1546576289373674e-09, 5.546779717323027e-09, 5.958143825953471e-09, 6.3645340775846385e-09, 6.7977711564929846e-09, 7.262330905211514e-09, 7.759195218655784e-09, 8.317625767566836e-09, 9.092126010763749e-09, 9.714013430530455e-09, 1.0285121130148362e-08, 1.0922437850690975e-08, 1.1559269842810456e-08, 1.2232650675130796e-08, 1.2934725429181589e-08, 1.3609773459512444e-08, 1.4353498313865997e-08, 1.509294625839262e-08, 1.586283829450925e-08, 1.6674629708745504e-08, 1.75454630468442e-08, 1.8466624606057935e-08, 1.9355008454408503e-08, 2.032184925241904e-08, 2.125414455009392e-08, 2.203809002364998e-08, 2.3042791078750138e-08, 2.4016456742627568e-08, 2.5095401947597496e-08, 2.6262771515659614e-08, 2.7428428027921187e-08, 2.8640480361562662e-08, 2.985448609886442e-08, 3.1101654401895486e-08, 3.238952670234633e-08, 3.373239993769579e-08, 3.5203931378846315e-08, 3.655263291034571e-08, 3.777264081291308e-08, 3.9208634005546755e-08, 4.0656123478550513e-08, 4.2168451007380826e-08, 4.365809319818889e-08, 4.5324970057564095e-08, 4.727106304648082e-08, 4.891396209567104e-08, 5.066217173250797e-08, 5.215415434148597e-08, 5.227399819326697e-08, 5.3991886761479153e-08, 5.327333627286943e-08, 5.5002583570758145e-08, 5.41503818280946e-08, 5.595470989419731e-08, 5.6414019255233435e-08, 5.569900643198367e-08, 5.672766411566343e-08, 5.854897898414125e-08, 5.8106837121056754e-08, 5.999075901754017e-08, 5.979529316424896e-08, 6.16518843530416e-08, 6.083751020728756e-08, 6.271774235195836e-08]","[6.068786962845195e-23, 2.7358349776571154e-13, 1.0492265695260228e-12, 1.012257617944288e-11, 3.834691818942598e-11, 9.696879972524245e-11, 1.509260882112795e-10, 2.715956063114542e-10, 3.813150609279985e-10, 4.827559998080716e-10, 5.708459611517498e-10, 8.577575303909353e-10, 1.0141267120415081e-09, 1.1799239068367249e-09, 1.3534060299475146e-09, 1.5953335192605866e-09, 1.8013323464914919e-09, 2.1068034219523945e-09, 2.340213360811749e-09, 2.591959680529837e-09, 2.864883739024464e-09, 3.25918618829147e-09, 3.585188038204497e-09, 3.868479791749223e-09, 4.329133697113298e-09, 4.724365626764802e-09, 5.04770993727699e-09, 5.37456643659165e-09, 5.736022950871543e-09, 6.030832873329082e-09, 6.347061323656735e-09, 6.732536324573432e-09, 7.100157856193737e-09, 7.562320720715941e-09, 7.946690315959186e-09, 8.42271810839432e-09, 9.000509757312952e-09, 9.574145477897511e-09, 1.0149513365040643e-08, 1.0759193968800055e-08, 1.1440331100619333e-08, 1.2149941084423697e-08, 1.2908587222530515e-08, 1.372122211731208e-08, 1.4606354811610578e-08, 1.5002274437681213e-08, 1.5901271028607004e-08, 1.6838367405638397e-08, 1.782696027294528e-08, 1.8800870657057244e-08, 1.9844173732323538e-08, 2.0906992037912726e-08, 2.2148416197571177e-08, 2.3284400629916086e-08, 2.445393979443692e-08, 2.582127647188349e-08, 2.705320617726977e-08, 2.838442501855105e-08, 2.9840102886877517e-08, 3.114408490842509e-08, 3.2438789217953905e-08, 3.3805605988862395e-08, 3.507215512689221e-08, 3.64916364892743e-08, 3.7945604823572776e-08, 3.944147348188689e-08, 4.096716793683553e-08, 4.153835721851555e-08, 4.2120085569253535e-08, 4.1847561149842723e-08, 4.2544622128720176e-08, 4.2862979529986134e-08, 4.3316755391419796e-08, 4.36247722710968e-08, 4.325250377685343e-08, 4.358640541848198e-08, 4.519672028267188e-08, 4.581312790415802e-08, 4.7428514465301924e-08, 4.911772058857283e-08, 4.9627980318873824e-08, 5.132680020270628e-08, 5.3089416092714843e-08, 5.481986342162221e-08, 5.6585271123006565e-08, 5.717266717606182e-08, 5.9027582692825084e-08, 6.089983862091952e-08, 6.160991294491008e-08, 6.41080747279789e-08, 6.483071852413696e-08, 6.554008961571764e-08, 6.634137727476602e-08, 6.539424511248746e-08, 6.622007786578579e-08, 6.523484749284267e-08, 6.428135058978403e-08, 6.510065327422446e-08, 6.464714649591611e-08, 6.542688986313135e-08, 6.703730225527866e-08]"
1,4428.64,70.0,200.0,10,-16,200,500,125.66370614359172,"[0.0, 3.069921900326292e-32, 3.0755603888229457e-13, 3.588422436867468e-13, 9.27097937513248e-13, 5.1283327681830654e-12, 1.6364842941751046e-11, 2.8990806535050533e-11, 7.675614570126262e-11, 1.5549534842113798e-10, 2.4883117370322117e-10, 2.981325664238765e-10, 4.3436119110760013e-10, 6.228392796097181e-10, 7.230757866480263e-10, 8.887873466011623e-10, 1.1932614688576915e-09, 1.4167966303602613e-09, 1.7257022406452691e-09, 2.0791369071070483e-09, 2.4926682091801907e-09, 2.755991378844845e-09, 3.0267128262118505e-09, 3.452867304049368e-09, 3.666139583723749e-09, 4.102506596587585e-09, 4.41356227100606e-09, 4.793119141967972e-09, 5.142198199326416e-09, 5.577507045187861e-09, 5.938854350520617e-09, 6.312971629481174e-09, 6.757762872460564e-09, 7.146647882733349e-09, 7.736069391243985e-09, 8.277121898485223e-09, 8.790128162522527e-09, 9.445506026711856e-09, 1.0108104044926912e-08, 1.087327340307541e-08, 1.1443797056349384e-08, 1.1954044041592004e-08, 1.2663060593159471e-08, 1.3308130180162658e-08, 1.409743092688784e-08, 1.4921153448954634e-08, 1.580798619451797e-08, 1.6743302041005014e-08, 1.768488025201914e-08, 1.8517194847293663e-08, 1.8888668532256073e-08, 1.928169582919747e-08, 1.971111071398464e-08, 2.076124264678516e-08, 2.1845313696922025e-08, 2.2930329850133385e-08, 2.405111397437222e-08, 2.5199823586283073e-08, 2.6390380848720828e-08, 2.7611365887563813e-08, 2.884442225094268e-08, 3.027932979878104e-08, 3.1579322956654904e-08, 3.287883209226907e-08, 3.424083226495591e-08, 3.563840885993976e-08, 3.613134875219518e-08, 3.756861118434731e-08, 3.903251964621817e-08, 4.049807399100626e-08, 4.198727877256645e-08, 4.347215887924828e-08, 4.505039513497952e-08, 4.683392224202226e-08, 4.84817439003847e-08, 4.909652749259901e-08, 4.973936508898629e-08, 5.1384027461792844e-08, 5.308288631562925e-08, 5.478184772983526e-08, 5.652570729589752e-08, 5.8292458875882026e-08, 6.008204800555533e-08, 6.224732115686713e-08, 6.303266670190445e-08, 6.516665644218822e-08, 6.711938230770672e-08, 6.908227642380694e-08, 6.873108807128613e-08, 7.071158123414497e-08, 7.019345374135955e-08, 6.866410526621646e-08, 7.071219350368813e-08, 7.020335898326672e-08, 7.121730088273967e-08, 6.996040471609802e-08, 7.066749620103478e-08, 6.923066263225526e-08, 6.909885887206377e-08, 7.1153885034507e-08, 6.99103128500704e-08]","[4.2401767520259364e-23, 4.154703123524138e-13, 9.87276864183699e-13, 2.014838172181808e-12, 1.5954701278244917e-11, 3.6973631918631205e-11, 8.912914010983361e-11, 1.6198919154719164e-10, 2.6576400120376307e-10, 4.5557923652101e-10, 5.636020908053227e-10, 6.925334851848582e-10, 8.749534160464137e-10, 1.1743554177030408e-09, 1.4377543935538926e-09, 1.6131916033504305e-09, 1.9381038622394612e-09, 2.2630672123724457e-09, 2.5666416842775505e-09, 2.9357015570337386e-09, 3.4144498661942764e-09, 3.6716803613508573e-09, 3.9375814284958965e-09, 4.2253372684385835e-09, 4.539193699858501e-09, 4.988594084551221e-09, 5.247811792808462e-09, 5.594919905798323e-09, 5.94855621755083e-09, 6.294451443865462e-09, 6.587115140840029e-09, 7.012222130551805e-09, 7.4160161251751206e-09, 7.82638556315546e-09, 8.23697399577371e-09, 8.712289155966021e-09, 9.21181687254736e-09, 9.73417237968841e-09, 1.0248414416777446e-08, 1.0920688375615207e-08, 1.16235277520919e-08, 1.2322235601869e-08, 1.3067770973572032e-08, 1.371847964077814e-08, 1.4557308868797642e-08, 1.5284619198438162e-08, 1.613010530874645e-08, 1.707669815600338e-08, 1.816586450154947e-08, 1.9174996404885948e-08, 2.0197711322128804e-08, 2.0893371160165976e-08, 2.0764681210209995e-08, 2.1835841107275042e-08, 2.2792450809991324e-08, 2.3919830434151724e-08, 2.5244168424110037e-08, 2.6445955116137852e-08, 2.779224988856937e-08, 2.9051795399026963e-08, 3.0334097716808474e-08, 3.1458010772759235e-08, 3.278625708884545e-08, 3.4140803341502013e-08, 3.519342545656243e-08, 3.6620084980399125e-08, 3.8054419514850953e-08, 3.9539638027483723e-08, 4.1048063525470397e-08, 4.236281641903183e-08, 4.2855981297604226e-08, 4.260881375619599e-08, 4.419391377799679e-08, 4.4720149149973434e-08, 4.5299021010179415e-08, 4.68947311141716e-08, 4.855612308097951e-08, 5.022635811125123e-08, 5.194519769479808e-08, 5.4008715805281664e-08, 5.579358834196325e-08, 5.757096468568337e-08, 5.9417815436959324e-08, 6.118665927873694e-08, 6.308075746341003e-08, 6.452080838336517e-08, 6.64475678856197e-08, 6.84361071058294e-08, 6.674999591326529e-08, 6.874433836929009e-08, 6.829980232786096e-08, 6.901054267679206e-08, 6.73542784423532e-08, 6.815828754636479e-08, 6.763333668025593e-08, 6.721599764423277e-08, 6.805502400608515e-08, 6.762279442154342e-08, 6.833329204942384e-08, 6.9269289066399e-08, 7.025280244005406e-08]"
